#OLD_LOCUS,NEW_LOCUS,UPDATE_TYPE,UPDATE_DETAIL
            FGSG_11040.3,FGSG_11040.2,UNCHANGED,
            FGSG_11041.3,FGSG_11041.2,UNCHANGED,
            FGSG_11042.3,FGSG_11042.2,UNCHANGED,
            FGSG_11043.3,FGSG_11043.2,UNCHANGED,
            FGSG_11044.3,FGSG_11044.2,UNCHANGED,
            FGSG_11045.3,FGSG_11045.2,UNCHANGED,
            FGSG_11046.3,FGSG_11046.2,UNCHANGED,
            FGSG_11047.3,FGSG_11047.2,UNCHANGED,
            FGSG_11048.3,FGSG_11048.2,UNCHANGED,
            FGSG_11049.3,FGSG_11049.2,UNCHANGED,
            FGSG_11050.3,FGSG_11050.2,UNCHANGED,
            FGSG_11051.3,FGSG_11051.2,UNCHANGED,
            FGSG_11052.3,FGSG_11052.2,UNCHANGED,
            FGSG_11053.3,FGSG_11053.2,UNCHANGED,
            FGSG_11054.3,FGSG_11054.2,UNCHANGED,
            FGSG_11055.3,FGSG_11055.2,UNCHANGED,
            FGSG_11056.3,FGSG_11056.2,UNCHANGED,
            FGSG_11057.3,FGSG_11057.2,UNCHANGED,
            FGSG_11058.3,FGSG_11058.2,UNCHANGED,
            FGSG_11059.3,FGSG_11059.2,UNCHANGED,
            FGSG_11060.3,FGSG_11060.2,UNCHANGED,
            FGSG_11061.3,FGSG_11061.2,UNCHANGED,
            FGSG_11062.3,FGSG_11062.2,UNCHANGED,
            FGSG_11063.3,FGSG_11063.2,UNCHANGED,
            FGSG_11064.3,FGSG_11064.2,UNCHANGED,
            FGSG_11065.3,FGSG_11065.2,UNCHANGED,
            FGSG_11066.3,FGSG_11066.2,UNCHANGED,
            FGSG_11067.3,FGSG_11067.2,UNCHANGED,
            FGSG_11069.3,FGSG_11069.2,UNCHANGED,
            FGSG_11070.3,FGSG_11070.2,UNCHANGED,
            FGSG_11071.3,FGSG_11071.2,UNCHANGED,
            FGSG_11072.3,FGSG_11072.2,UNCHANGED,
            FGSG_11073.3,FGSG_11073.2,UNCHANGED,
            FGSG_11074.3,FGSG_11074.2,UNCHANGED,
            FGSG_11076.3,FGSG_11076.2,UNCHANGED,
            FGSG_11077.3,FGSG_11077.2,UNCHANGED,
            FGSG_11078.3,FGSG_11078.2,UNCHANGED,
            FGSG_11079.3,FGSG_11079.2,UNCHANGED,
            FGSG_11080.3,FGSG_11080.2,UNCHANGED,
            FGSG_11081.3,FGSG_11081.2,UNCHANGED,
            FGSG_11082.3,FGSG_11082.2,UNCHANGED,
            FGSG_11083.3,FGSG_11083.2,UNCHANGED,
            FGSG_11084.3,FGSG_11084.2,UNCHANGED,
            FGSG_11085.3,FGSG_11085.2,UNCHANGED,
            FGSG_11086.3,FGSG_11086.2,UNCHANGED,
            FGSG_11087.3,FGSG_11087.2,UNCHANGED,
            FGSG_11088.3,FGSG_11088.2,UNCHANGED,
            FGSG_11089.3,FGSG_11089.2,UNCHANGED,
            FGSG_11090.3,FGSG_11090.2,UNCHANGED,
            FGSG_11091.3,FGSG_11091.2,UNCHANGED,
            FGSG_11092.3,FGSG_11092.2,UNCHANGED,
            FGSG_11093.3,FGSG_11093.2,UNCHANGED,
            FGSG_11094.3,FGSG_11094.2,UNCHANGED,
            FGSG_11095.3,FGSG_11095.2,UNCHANGED,
            FGSG_11096.3,FGSG_11096.2,UNCHANGED,
            FGSG_11097.3,FGSG_11097.2,UNCHANGED,
            FGSG_11098.3,FGSG_11098.2,UNCHANGED,
            FGSG_11099.3,FGSG_11099.2,UNCHANGED,
            FGSG_11100.3,FGSG_11100.2,UNCHANGED,
            FGSG_11101.3,FGSG_11101.2,UNCHANGED,
            FGSG_11102.3,FGSG_11102.2,UNCHANGED,
            FGSG_11103.3,FGSG_11103.2,UNCHANGED,
            FGSG_11104.3,FGSG_11104.2,UNCHANGED,
            FGSG_11105.3,FGSG_11105.2,UNCHANGED,
            FGSG_11106.3,FGSG_11106.2,UNCHANGED,
            FGSG_11107.3,FGSG_11107.2,UNCHANGED,
            FGSG_11108.3,FGSG_11108.2,UNCHANGED,
            FGSG_11110.3,FGSG_11110.2,UNCHANGED,
            FGSG_11111.3,FGSG_11111.2,UNCHANGED,
            FGSG_11112.3,FGSG_11112.2,UNCHANGED,
            FGSG_11113.3,FGSG_11113.2,UNCHANGED,
            FGSG_11114.3,FGSG_11114.2,UNCHANGED,
            FGSG_11115.3,FGSG_11115.2,UNCHANGED,
            FGSG_11116.3,FGSG_11116.2,UNCHANGED,
            FGSG_11118.3,FGSG_11118.2,UNCHANGED,
            FGSG_11119.3,FGSG_11119.2,UNCHANGED,
            FGSG_11120.3,FGSG_11120.2,UNCHANGED,
            FGSG_11121.3,FGSG_11121.2,UNCHANGED,
            FGSG_11122.3,FGSG_11122.2,UNCHANGED,
            FGSG_11123.3,FGSG_11123.2,UNCHANGED,
            FGSG_11124.3,FGSG_11124.2,UNCHANGED,
            FGSG_11125.3,FGSG_11125.2,UNCHANGED,
            FGSG_11126.3,FGSG_11126.2,UNCHANGED,
            FGSG_11127.3,FGSG_11127.2,UNCHANGED,
            FGSG_11128.3,FGSG_11128.2,UNCHANGED,
            FGSG_11129.3,FGSG_11129.2,UNCHANGED,
            FGSG_11130.3,FGSG_11130.2,UNCHANGED,
            FGSG_11131.3,FGSG_11131.2,UNCHANGED,
            FGSG_11132.3,FGSG_11132.2,UNCHANGED,
            FGSG_11134.3,FGSG_11134.2,UNCHANGED,
            FGSG_11135.3,FGSG_11135.2,UNCHANGED,
            FGSG_11136.3,FGSG_11136.2,UNCHANGED,
            FGSG_11137.3,FGSG_11137.2,UNCHANGED,
            FGSG_11138.3,FGSG_11138.2,UNCHANGED,
            FGSG_11139.3,FGSG_11139.2,UNCHANGED,
            FGSG_11140.3,FGSG_11140.2,UNCHANGED,
            FGSG_11141.3,FGSG_11141.2,UNCHANGED,
            FGSG_11142.3,FGSG_11142.2,UNCHANGED,
            FGSG_11143.3,FGSG_11143.2,UNCHANGED,
            FGSG_11145.3,FGSG_11145.2,UNCHANGED,
            FGSG_11146.3,FGSG_11146.2,UNCHANGED,
            FGSG_11147.3,FGSG_11147.2,UNCHANGED,
            FGSG_11148.3,FGSG_11148.2,UNCHANGED,
            FGSG_11149.3,FGSG_11149.2,UNCHANGED,
            FGSG_11150.3,FGSG_11150.2,UNCHANGED,
            FGSG_11151.3,FGSG_11151.2,UNCHANGED,
            FGSG_11152.3,FGSG_11152.2,UNCHANGED,
            FGSG_11153.3,FGSG_11153.2,UNCHANGED,
            FGSG_11154.3,FGSG_11154.2,UNCHANGED,
            FGSG_11155.3,FGSG_11155.2,UNCHANGED,
            FGSG_11156.3,FGSG_11156.2,UNCHANGED,
            FGSG_11157.3,FGSG_11157.2,UNCHANGED,
            FGSG_11158.3,FGSG_11158.2,UNCHANGED,
            FGSG_11159.3,FGSG_11159.2,UNCHANGED,
            FGSG_11160.3,FGSG_11160.2,UNCHANGED,
            FGSG_11161.3,FGSG_11161.2,UNCHANGED,
            FGSG_11162.3,FGSG_11162.2,UNCHANGED,
            FGSG_11163.3,FGSG_11163.2,UNCHANGED,
            FGSG_11164.3,FGSG_11164.2,UNCHANGED,
            FGSG_11165.3,FGSG_11165.2,UNCHANGED,
            FGSG_11166.3,FGSG_11166.2,UNCHANGED,
            FGSG_11167.3,FGSG_11167.2,UNCHANGED,
            FGSG_11168.3,FGSG_11168.2,UNCHANGED,
            FGSG_11169.3,FGSG_11169.2,UNCHANGED,
            FGSG_11170.3,FGSG_11170.2,UNCHANGED,
            FGSG_11171.3,FGSG_11171.2,UNCHANGED,
            FGSG_11172.3,FGSG_11172.2,UNCHANGED,
            FGSG_11173.3,FGSG_11173.2,UNCHANGED,
            FGSG_11174.3,FGSG_11174.2,UNCHANGED,
            FGSG_11175.3,FGSG_11175.2,UNCHANGED,
            FGSG_11176.3,FGSG_11176.2,UNCHANGED,
            FGSG_11177.3,FGSG_11177.2,UNCHANGED,
            FGSG_11178.3,FGSG_11178.2,UNCHANGED,
            FGSG_11179.3,FGSG_11179.2,UNCHANGED,
            FGSG_11180.3,FGSG_11180.2,UNCHANGED,
            FGSG_11181.3,FGSG_11181.2,UNCHANGED,
            FGSG_11182.3,FGSG_11182.2,UNCHANGED,
            FGSG_11183.3,FGSG_11183.2,UNCHANGED,
            FGSG_11184.3,FGSG_11184.2,UNCHANGED,
            FGSG_11185.3,FGSG_11185.2,UNCHANGED,
            FGSG_11186.3,FGSG_11186.2,UNCHANGED,
            FGSG_11187.3,FGSG_11187.2,UNCHANGED,
            FGSG_11188.3,FGSG_11188.2,UNCHANGED,
            FGSG_11189.3,FGSG_11189.2,UNCHANGED,
            FGSG_11190.3,FGSG_11190.2,UNCHANGED,
            FGSG_11191.3,FGSG_11191.2,UNCHANGED,
            FGSG_11192.3,FGSG_11192.2,UNCHANGED,
            FGSG_11193.3,FGSG_11193.2,UNCHANGED,
            FGSG_11195.3,FGSG_11195.2,UNCHANGED,
            FGSG_11196.3,FGSG_11196.2,UNCHANGED,
            FGSG_11198.3,FGSG_11198.2,UNCHANGED,
            FGSG_11200.3,FGSG_11200.2,UNCHANGED,
            FGSG_11201.3,FGSG_11201.2,UNCHANGED,
            FGSG_11202.3,FGSG_11202.2,UNCHANGED,
            FGSG_11203.3,FGSG_11203.2,UNCHANGED,
            FGSG_11204.3,FGSG_11204.2,UNCHANGED,
            FGSG_11205.3,FGSG_11205.2,UNCHANGED,
            FGSG_11206.3,FGSG_11206.2,UNCHANGED,
            FGSG_11207.3,FGSG_11207.2,UNCHANGED,
            FGSG_11208.3,FGSG_11208.2,UNCHANGED,
            FGSG_11210.3,FGSG_11210.2,UNCHANGED,
            FGSG_11211.3,FGSG_11211.2,UNCHANGED,
            FGSG_11212.3,FGSG_11212.2,UNCHANGED,
            FGSG_11213.3,FGSG_11213.2,UNCHANGED,
            FGSG_11214.3,FGSG_11214.2,UNCHANGED,
            FGSG_11215.3,FGSG_11215.2,UNCHANGED,
            FGSG_11216.3,FGSG_11216.2,UNCHANGED,
            FGSG_11217.3,FGSG_11217.2,UNCHANGED,
            FGSG_11218.3,FGSG_11218.2,UNCHANGED,
            FGSG_11219.3,FGSG_11219.2,UNCHANGED,
            FGSG_11222.3,FGSG_11222.2,UNCHANGED,
            FGSG_11224.3,FGSG_11224.2,UNCHANGED,
            FGSG_11225.3,FGSG_11225.2,UNCHANGED,
            FGSG_11226.3,FGSG_11226.2,UNCHANGED,
            FGSG_11227.3,FGSG_11227.2,UNCHANGED,
            FGSG_11228.3,FGSG_11228.2,UNCHANGED,
            FGSG_11229.3,FGSG_11229.2,UNCHANGED,
            FGSG_11230.3,FGSG_11230.2,UNCHANGED,
            FGSG_11231.3,FGSG_11231.2,UNCHANGED,
            FGSG_11232.3,FGSG_11232.2,UNCHANGED,
            FGSG_11233.3,FGSG_11233.2,UNCHANGED,
            FGSG_11234.3,FGSG_11234.2,UNCHANGED,
            FGSG_11235.3,FGSG_11235.2,UNCHANGED,
            FGSG_11236.3,FGSG_11236.2,UNCHANGED,
            FGSG_11238.3,FGSG_11238.2,UNCHANGED,
            FGSG_11239.3,FGSG_11239.2,UNCHANGED,
            FGSG_11240.3,FGSG_11240.2,UNCHANGED,
            FGSG_11241.3,FGSG_11241.2,UNCHANGED,
            FGSG_11242.3,FGSG_11242.2,UNCHANGED,
            FGSG_11244.3,FGSG_11244.2,UNCHANGED,
            FGSG_11245.3,FGSG_11245.2,UNCHANGED,
            FGSG_11246.3,FGSG_11246.2,UNCHANGED,
            FGSG_11247.3,FGSG_11247.2,UNCHANGED,
            FGSG_11248.3,FGSG_11248.2,UNCHANGED,
            FGSG_11249.3,FGSG_11249.2,UNCHANGED,
            FGSG_11250.3,FGSG_11250.2,UNCHANGED,
            FGSG_11251.3,FGSG_11251.2,UNCHANGED,
            FGSG_11252.3,FGSG_11252.2,UNCHANGED,
            FGSG_11253.3,FGSG_11253.2,UNCHANGED,
            FGSG_11254.3,FGSG_11254.2,UNCHANGED,
            FGSG_11256.3,FGSG_11256.2,UNCHANGED,
            FGSG_11257.3,FGSG_11257.2,UNCHANGED,
            FGSG_11258.3,FGSG_11258.2,UNCHANGED,
            FGSG_11260.3,FGSG_11260.2,UNCHANGED,
            FGSG_11261.3,FGSG_11261.2,UNCHANGED,
            FGSG_11262.3,FGSG_11262.2,UNCHANGED,
            FGSG_11263.3,FGSG_11263.2,UNCHANGED,
            FGSG_11264.3,FGSG_11264.2,UNCHANGED,
            FGSG_11266.3,FGSG_11266.2,UNCHANGED,
            FGSG_11267.3,FGSG_11267.2,UNCHANGED,
            FGSG_11268.3,FGSG_11268.2,UNCHANGED,
            FGSG_11269.3,FGSG_11269.2,UNCHANGED,
            FGSG_11270.3,FGSG_11270.2,UNCHANGED,
            FGSG_11271.3,FGSG_11271.2,UNCHANGED,
            FGSG_11272.3,FGSG_11272.2,UNCHANGED,
            FGSG_11273.3,FGSG_11273.2,UNCHANGED,
            FGSG_11274.3,FGSG_11274.2,UNCHANGED,
            FGSG_11275.3,FGSG_11275.2,UNCHANGED,
            FGSG_11276.3,FGSG_11276.2,UNCHANGED,
            FGSG_11277.3,FGSG_11277.2,UNCHANGED,
            FGSG_11278.3,FGSG_11278.2,UNCHANGED,
            FGSG_11279.3,FGSG_11279.2,UNCHANGED,
            FGSG_11280.3,FGSG_11280.2,UNCHANGED,
            FGSG_11281.3,FGSG_11281.2,UNCHANGED,
            FGSG_11282.3,FGSG_11282.2,UNCHANGED,
            FGSG_11283.3,FGSG_11283.2,UNCHANGED,
            FGSG_11284.3,FGSG_11284.2,UNCHANGED,
            FGSG_11285.3,FGSG_11285.2,UNCHANGED,
            FGSG_11286.3,FGSG_11286.2,UNCHANGED,
            FGSG_11287.3,FGSG_11287.2,UNCHANGED,
            FGSG_11289.3,FGSG_11289.2,UNCHANGED,
            FGSG_11290.3,FGSG_11290.2,UNCHANGED,
            FGSG_11291.3,FGSG_11291.2,UNCHANGED,
            FGSG_11292.3,FGSG_11292.2,UNCHANGED,
            FGSG_11293.3,FGSG_11293.2,UNCHANGED,
            FGSG_11294.3,FGSG_11294.2,UNCHANGED,
            FGSG_11295.3,FGSG_11295.2,UNCHANGED,
            FGSG_11296.3,FGSG_11296.2,UNCHANGED,
            FGSG_11297.3,FGSG_11297.2,UNCHANGED,
            FGSG_11298.3,FGSG_11298.2,UNCHANGED,
            FGSG_11299.3,FGSG_11299.2,UNCHANGED,
            FGSG_11300.3,FGSG_11300.2,UNCHANGED,
            FGSG_11301.3,FGSG_11301.2,UNCHANGED,
            FGSG_11302.3,FGSG_11302.2,UNCHANGED,
            FGSG_11303.3,FGSG_11303.2,UNCHANGED,
            FGSG_11304.3,FGSG_11304.2,UNCHANGED,
            FGSG_11305.3,FGSG_11305.2,UNCHANGED,
            FGSG_11306.3,FGSG_11306.2,UNCHANGED,
            FGSG_11307.3,FGSG_11307.2,UNCHANGED,
            FGSG_11308.3,FGSG_11308.2,UNCHANGED,
            FGSG_11309.3,FGSG_11309.2,UNCHANGED,
            FGSG_11310.3,FGSG_11310.2,UNCHANGED,
            FGSG_11311.3,FGSG_11311.2,UNCHANGED,
            FGSG_11312.3,FGSG_11312.2,UNCHANGED,
            FGSG_11313.3,FGSG_11313.2,UNCHANGED,
            FGSG_11314.3,FGSG_11314.2,UNCHANGED,
            FGSG_11315.3,FGSG_11315.2,UNCHANGED,
            FGSG_11316.3,FGSG_11316.2,UNCHANGED,
            FGSG_11317.3,FGSG_11317.2,UNCHANGED,
            FGSG_11318.3,FGSG_11318.2,UNCHANGED,
            FGSG_11319.3,FGSG_11319.2,UNCHANGED,
            FGSG_11320.3,FGSG_11320.2,UNCHANGED,
            FGSG_11321.3,FGSG_11321.2,UNCHANGED,
            FGSG_11322.3,FGSG_11322.2,UNCHANGED,
            FGSG_11323.3,FGSG_11323.2,UNCHANGED,
            FGSG_11324.3,FGSG_11324.2,UNCHANGED,
            FGSG_11325.3,FGSG_11325.2,UNCHANGED,
            FGSG_11326.3,FGSG_11326.2,UNCHANGED,
            FGSG_11327.3,FGSG_11327.2,UNCHANGED,
            FGSG_11328.3,FGSG_11328.2,UNCHANGED,
            FGSG_11329.3,FGSG_11329.2,UNCHANGED,
            FGSG_11330.3,FGSG_11330.2,UNCHANGED,
            FGSG_11331.3,FGSG_11331.2,UNCHANGED,
            FGSG_11332.3,FGSG_11332.2,UNCHANGED,
            FGSG_11333.3,FGSG_11333.2,UNCHANGED,
            FGSG_11335.3,FGSG_11335.2,UNCHANGED,
            FGSG_11336.3,FGSG_11336.2,UNCHANGED,
            FGSG_11337.3,FGSG_11337.2,UNCHANGED,
            FGSG_11339.3,FGSG_11339.2,UNCHANGED,
            FGSG_11340.3,FGSG_11340.2,UNCHANGED,
            FGSG_11341.3,FGSG_11341.2,UNCHANGED,
            FGSG_11342.3,FGSG_11342.2,UNCHANGED,
            FGSG_11343.3,FGSG_11343.2,UNCHANGED,
            FGSG_11344.3,FGSG_11344.2,UNCHANGED,
            FGSG_11345.3,FGSG_11345.2,UNCHANGED,
            FGSG_11347.3,FGSG_11347.2,UNCHANGED,
            FGSG_11348.3,FGSG_11348.2,UNCHANGED,
            FGSG_11349.3,FGSG_11349.2,UNCHANGED,
            FGSG_11350.3,FGSG_11350.2,UNCHANGED,
            FGSG_11351.3,FGSG_11351.2,UNCHANGED,
            FGSG_11352.3,FGSG_11352.2,UNCHANGED,
            FGSG_11353.3,FGSG_11353.2,UNCHANGED,
            FGSG_11354.3,FGSG_11354.2,UNCHANGED,
            FGSG_11355.3,FGSG_11355.2,UNCHANGED,
            FGSG_11356.3,FGSG_11356.2,UNCHANGED,
            FGSG_11357.3,FGSG_11357.2,UNCHANGED,
            FGSG_11358.3,FGSG_11358.2,UNCHANGED,
            FGSG_11360.3,FGSG_11360.2,UNCHANGED,
            FGSG_11361.3,FGSG_11361.2,UNCHANGED,
            FGSG_11362.3,FGSG_11362.2,UNCHANGED,
            FGSG_11363.3,FGSG_11363.2,UNCHANGED,
            FGSG_11364.3,FGSG_11364.2,UNCHANGED,
            FGSG_11366.3,FGSG_11366.2,UNCHANGED,
            FGSG_11367.3,FGSG_11367.2,UNCHANGED,
            FGSG_11368.3,FGSG_11368.2,UNCHANGED,
            FGSG_11369.3,FGSG_11369.2,UNCHANGED,
            FGSG_11371.3,FGSG_11371.2,UNCHANGED,
            FGSG_11372.3,FGSG_11372.2,UNCHANGED,
            FGSG_11373.3,FGSG_11373.2,UNCHANGED,
            FGSG_11374.3,FGSG_11374.2,UNCHANGED,
            FGSG_11375.3,FGSG_11375.2,UNCHANGED,
            FGSG_11376.3,FGSG_11376.2,UNCHANGED,
            FGSG_11377.3,FGSG_11377.2,UNCHANGED,
            FGSG_11378.3,FGSG_11378.2,UNCHANGED,
            FGSG_11379.3,FGSG_11379.2,UNCHANGED,
            FGSG_11380.3,FGSG_11380.2,UNCHANGED,
            FGSG_11381.3,FGSG_11381.2,UNCHANGED,
            FGSG_11383.3,FGSG_11383.2,UNCHANGED,
            FGSG_11385.3,FGSG_11385.2,UNCHANGED,
            FGSG_11386.3,FGSG_11386.2,UNCHANGED,
            FGSG_11387.3,FGSG_11387.2,UNCHANGED,
            FGSG_11388.3,FGSG_11388.2,UNCHANGED,
            FGSG_11389.3,FGSG_11389.2,UNCHANGED,
            FGSG_11391.3,FGSG_11391.2,UNCHANGED,
            FGSG_11392.3,FGSG_11392.2,CHANGE,EVIDENCE_CHANGED
            FGSG_11393.3,FGSG_11393.2,UNCHANGED,
            FGSG_11394.3,FGSG_11394.2,UNCHANGED,
            FGSG_11395.3,FGSG_11395.2,UNCHANGED,
            FGSG_11396.3,FGSG_11396.2,UNCHANGED,
            FGSG_11397.3,FGSG_11397.2,UNCHANGED,
            FGSG_11398.3,FGSG_11398.2,UNCHANGED,
            FGSG_11399.3,FGSG_11399.2,UNCHANGED,
            FGSG_11400.3,FGSG_11400.2,UNCHANGED,
            FGSG_11401.3,FGSG_11401.2,UNCHANGED,
            FGSG_11403.3,FGSG_11403.2,UNCHANGED,
            FGSG_11404.3,FGSG_11404.2,UNCHANGED,
            FGSG_11405.3,FGSG_11405.2,UNCHANGED,
            FGSG_11406.3,FGSG_11406.2,UNCHANGED,
            FGSG_11407.3,FGSG_11407.2,UNCHANGED,
            FGSG_11408.3,FGSG_11408.2,UNCHANGED,
            FGSG_11409.3,FGSG_11409.2,UNCHANGED,
            FGSG_11410.3,FGSG_11410.2,UNCHANGED,
            FGSG_11411.3,FGSG_11411.2,UNCHANGED,
            FGSG_11412.3,FGSG_11412.2,UNCHANGED,
            FGSG_11413.3,FGSG_11413.2,UNCHANGED,
            FGSG_11415.3,FGSG_11415.2,UNCHANGED,
            FGSG_11416.3,FGSG_11416.2,UNCHANGED,
            FGSG_11417.3,FGSG_11417.2,UNCHANGED,
            FGSG_11418.3,FGSG_11418.2,UNCHANGED,
            FGSG_11419.3,FGSG_11419.2,UNCHANGED,
            FGSG_11420.3,FGSG_11420.2,UNCHANGED,
            FGSG_11421.3,FGSG_11421.2,UNCHANGED,
            FGSG_11422.3,FGSG_11422.2,UNCHANGED,
            FGSG_11423.3,FGSG_11423.2,UNCHANGED,
            FGSG_11424.3,FGSG_11424.2,UNCHANGED,
            FGSG_11425.3,FGSG_11425.2,UNCHANGED,
            FGSG_11426.3,FGSG_11426.2,UNCHANGED,
            FGSG_11427.3,FGSG_11427.2,UNCHANGED,
            FGSG_11428.3,FGSG_11428.2,UNCHANGED,
            FGSG_11429.3,FGSG_11429.2,UNCHANGED,
            FGSG_11431.3,FGSG_11431.2,UNCHANGED,
            FGSG_11432.3,FGSG_11432.2,UNCHANGED,
            FGSG_11433.3,FGSG_11433.2,UNCHANGED,
            FGSG_11434.3,FGSG_11434.2,UNCHANGED,
            FGSG_11435.3,FGSG_11435.2,UNCHANGED,
            FGSG_11436.3,FGSG_11436.2,UNCHANGED,
            FGSG_11437.3,FGSG_11437.2,UNCHANGED,
            FGSG_11438.3,FGSG_11438.2,UNCHANGED,
            FGSG_11439.3,FGSG_11439.2,UNCHANGED,
            FGSG_11440.3,FGSG_11440.2,UNCHANGED,
            FGSG_11442.3,FGSG_11442.2,UNCHANGED,
            FGSG_11443.3,FGSG_11443.2,UNCHANGED,
            FGSG_11445.3,FGSG_11445.2,UNCHANGED,
            FGSG_11446.3,FGSG_11446.2,UNCHANGED,
            FGSG_11448.3,FGSG_11448.2,UNCHANGED,
            FGSG_11449.3,FGSG_11449.2,UNCHANGED,
            FGSG_11450.3,FGSG_11450.2,UNCHANGED,
            FGSG_11451.3,FGSG_11451.2,UNCHANGED,
            FGSG_11453.3,FGSG_11453.2,UNCHANGED,
            FGSG_11454.3,FGSG_11454.2,UNCHANGED,
            FGSG_11455.3,FGSG_11455.2,UNCHANGED,
            FGSG_11456.3,FGSG_11456.2,UNCHANGED,
            FGSG_11457.3,FGSG_11457.2,UNCHANGED,
            FGSG_11458.3,FGSG_11458.2,UNCHANGED,
            FGSG_11459.3,FGSG_11459.2,UNCHANGED,
            FGSG_11460.3,FGSG_11460.2,UNCHANGED,
            FGSG_11461.3,FGSG_11461.2,UNCHANGED,
            FGSG_11462.3,FGSG_11462.2,UNCHANGED,
            FGSG_11463.3,FGSG_11463.2,UNCHANGED,
            FGSG_11464.3,FGSG_11464.2,UNCHANGED,
            FGSG_11465.3,FGSG_11465.2,UNCHANGED,
            FGSG_11467.3,FGSG_11467.2,UNCHANGED,
            FGSG_11468.3,FGSG_11468.2,UNCHANGED,
            FGSG_11469.3,FGSG_11469.2,UNCHANGED,
            FGSG_11470.3,FGSG_11470.2,UNCHANGED,
            FGSG_11471.3,FGSG_11471.2,UNCHANGED,
            FGSG_11472.3,FGSG_11472.2,UNCHANGED,
            FGSG_11473.3,FGSG_11473.2,UNCHANGED,
            FGSG_11474.3,FGSG_11474.2,UNCHANGED,
            FGSG_11475.3,FGSG_11475.2,UNCHANGED,
            FGSG_11477.3,FGSG_11477.2,UNCHANGED,
            FGSG_11478.3,FGSG_11478.2,UNCHANGED,
            FGSG_11479.3,FGSG_11479.2,UNCHANGED,
            FGSG_11480.3,FGSG_11480.2,UNCHANGED,
            FGSG_11482.3,FGSG_11482.2,UNCHANGED,
            FGSG_11483.3,FGSG_11483.2,UNCHANGED,
            FGSG_11484.3,FGSG_11484.2,UNCHANGED,
            FGSG_11485.3,FGSG_11485.2,UNCHANGED,
            FGSG_11486.3,FGSG_11486.2,UNCHANGED,
            FGSG_11487.3,FGSG_11487.2,UNCHANGED,
            FGSG_11488.3,FGSG_11488.2,UNCHANGED,
            FGSG_11489.3,FGSG_11489.2,UNCHANGED,
            FGSG_11490.3,FGSG_11490.2,UNCHANGED,
            FGSG_11491.3,FGSG_11491.2,UNCHANGED,
            FGSG_11492.3,FGSG_11492.2,UNCHANGED,
            FGSG_11493.3,FGSG_11493.2,UNCHANGED,
            FGSG_11494.3,FGSG_11494.2,UNCHANGED,
            FGSG_11495.3,FGSG_11495.2,UNCHANGED,
            FGSG_11496.3,FGSG_11496.2,UNCHANGED,
            FGSG_11497.3,FGSG_11497.2,UNCHANGED,
            FGSG_11498.3,FGSG_11498.2,UNCHANGED,
            FGSG_11499.3,FGSG_11499.2,UNCHANGED,
            FGSG_11500.3,FGSG_11500.2,UNCHANGED,
            FGSG_11501.3,FGSG_11501.2,UNCHANGED,
            FGSG_11502.3,FGSG_11502.2,UNCHANGED,
            FGSG_11503.3,FGSG_11503.2,UNCHANGED,
            FGSG_11504.3,FGSG_11504.2,UNCHANGED,
            FGSG_11505.3,FGSG_11505.2,UNCHANGED,
            FGSG_11507.3,FGSG_11507.2,UNCHANGED,
            FGSG_11508.3,FGSG_11508.2,UNCHANGED,
            FGSG_11509.3,FGSG_11509.2,UNCHANGED,
            FGSG_11511.3,FGSG_11511.2,UNCHANGED,
            FGSG_11512.3,FGSG_11512.2,UNCHANGED,
            FGSG_11513.3,FGSG_11513.2,UNCHANGED,
            FGSG_11514.3,FGSG_11514.2,UNCHANGED,
            FGSG_11515.3,FGSG_11515.2,UNCHANGED,
            FGSG_11516.3,FGSG_11516.2,UNCHANGED,
            FGSG_11517.3,FGSG_11517.2,UNCHANGED,
            FGSG_11518.3,FGSG_11518.2,UNCHANGED,
            FGSG_11519.3,FGSG_11519.2,UNCHANGED,
            FGSG_11520.3,FGSG_11520.2,UNCHANGED,
            FGSG_11521.3,FGSG_11521.2,UNCHANGED,
            FGSG_11522.3,FGSG_11522.2,UNCHANGED,
            FGSG_11523.3,FGSG_11523.2,UNCHANGED,
            FGSG_11524.3,FGSG_11524.2,UNCHANGED,
            FGSG_11525.3,FGSG_11525.2,UNCHANGED,
            FGSG_11526.3,FGSG_11526.2,UNCHANGED,
            FGSG_11527.3,FGSG_11527.2,UNCHANGED,
            FGSG_11528.3,FGSG_11528.2,UNCHANGED,
            FGSG_11529.3,FGSG_11529.2,UNCHANGED,
            FGSG_11530.3,FGSG_11530.2,UNCHANGED,
            FGSG_11531.3,FGSG_11531.2,UNCHANGED,
            FGSG_11532.3,FGSG_11532.2,UNCHANGED,
            FGSG_11533.3,FGSG_11533.2,UNCHANGED,
            FGSG_11534.3,FGSG_11534.2,UNCHANGED,
            FGSG_11536.3,FGSG_11536.2,UNCHANGED,
            FGSG_11537.3,FGSG_11537.2,UNCHANGED,
            FGSG_11538.3,FGSG_11538.2,UNCHANGED,
            FGSG_11539.3,FGSG_11539.2,UNCHANGED,
            FGSG_11540.3,FGSG_11540.2,UNCHANGED,
            FGSG_11541.3,FGSG_11541.2,UNCHANGED,
            FGSG_11542.3,FGSG_11542.2,UNCHANGED,
            FGSG_11543.3,FGSG_11543.2,UNCHANGED,
            FGSG_11544.3,FGSG_11544.2,UNCHANGED,
