#OLD_LOCUS,NEW_LOCUS,UPDATE_TYPE,UPDATE_DETAIL
            FVEG_11727.3,FVEG_11727.2,UNCHANGED,
            FVEG_11728.3,FVEG_11728.2,UNCHANGED,
            FVEG_11729.3,FVEG_11729.2,UNCHANGED,
            FVEG_11730.3,FVEG_11730.2,UNCHANGED,
            FVEG_11731.3,FVEG_11731.2,UNCHANGED,
            FVEG_11732.3,FVEG_11732.2,UNCHANGED,
            FVEG_11733.3,FVEG_11733.2,UNCHANGED,
            FVEG_11734.3,FVEG_11734.2,UNCHANGED,
            FVEG_11735.3,FVEG_11735.2,UNCHANGED,
            FVEG_11736.3,FVEG_11736.2,UNCHANGED,
            FVEG_11737.3,FVEG_11737.2,UNCHANGED,
            FVEG_11738.3,FVEG_11738.2,UNCHANGED,
            FVEG_11739.3,FVEG_11739.2,UNCHANGED,
            FVEG_11740.3,FVEG_11740.2,UNCHANGED,
            FVEG_11741.3,FVEG_11741.2,UNCHANGED,
            FVEG_11742.3,FVEG_11742.2,UNCHANGED,
            FVEG_11743.3,FVEG_11743.2,UNCHANGED,
            FVEG_11744.3,FVEG_11744.2,UNCHANGED,
            FVEG_11745.3,FVEG_11745.2,UNCHANGED,
            FVEG_11746.3,FVEG_11746.2,UNCHANGED,
            FVEG_11747.3,FVEG_11747.2,UNCHANGED,
            FVEG_11748.3,FVEG_11748.2,UNCHANGED,
            FVEG_11749.3,FVEG_11749.2,UNCHANGED,
            FVEG_11750.3,FVEG_11750.2,UNCHANGED,
            FVEG_11751.3,FVEG_11751.2,UNCHANGED,
            FVEG_11752.3,FVEG_11752.2,UNCHANGED,
            FVEG_11753.3,FVEG_11753.2,UNCHANGED,
            FVEG_11754.3,FVEG_11754.2,UNCHANGED,
            FVEG_11755.3,FVEG_11755.2,UNCHANGED,
            FVEG_11756.3,FVEG_11756.2,UNCHANGED,
            FVEG_11757.3,FVEG_11757.2,UNCHANGED,
            FVEG_11758.3,FVEG_11758.2,UNCHANGED,
            FVEG_11759.3,FVEG_11759.2,UNCHANGED,
            FVEG_11760.3,FVEG_11760.2,UNCHANGED,
            FVEG_11761.3,FVEG_11761.2,UNCHANGED,
            FVEG_11762.3,FVEG_11762.2,UNCHANGED,
            FVEG_11763.3,FVEG_11763.2,UNCHANGED,
            FVEG_11764.3,FVEG_11764.2,UNCHANGED,
            FVEG_11765.3,FVEG_11765.2,UNCHANGED,
            FVEG_11766.3,FVEG_11766.2,UNCHANGED,
            FVEG_11767.3,FVEG_11767.2,UNCHANGED,
            FVEG_11768.3,FVEG_11768.2,UNCHANGED,
            FVEG_11769.3,FVEG_11769.2,UNCHANGED,
            FVEG_11770.3,FVEG_11770.2,UNCHANGED,
            FVEG_11771.3,FVEG_11771.2,UNCHANGED,
            FVEG_11772.3,FVEG_11772.2,UNCHANGED,
            FVEG_11773.3,FVEG_11773.2,UNCHANGED,
            FVEG_11774.3,FVEG_11774.2,UNCHANGED,
            FVEG_11775.3,FVEG_11775.2,UNCHANGED,
            FVEG_11776.3,FVEG_11776.2,UNCHANGED,
            FVEG_11777.3,FVEG_11777.2,UNCHANGED,
            FVEG_11778.3,FVEG_11778.2,UNCHANGED,
            FVEG_11779.3,FVEG_11779.2,UNCHANGED,
            FVEG_11780.3,FVEG_11780.2,UNCHANGED,
            FVEG_11781.3,FVEG_11781.2,UNCHANGED,
            FVEG_11782.3,FVEG_11782.2,UNCHANGED,
            FVEG_11783.3,FVEG_11783.2,UNCHANGED,
            FVEG_11784.3,FVEG_11784.2,UNCHANGED,
            FVEG_11785.3,FVEG_11785.2,UNCHANGED,
            FVEG_11786.3,FVEG_11786.2,UNCHANGED,
            FVEG_11787.3,FVEG_11787.2,UNCHANGED,
            FVEG_11788.3,FVEG_11788.2,UNCHANGED,
            FVEG_11789.3,FVEG_11789.2,UNCHANGED,
            FVEG_11790.3,FVEG_11790.2,UNCHANGED,
            FVEG_11791.3,FVEG_11791.2,UNCHANGED,
            FVEG_11792.3,FVEG_11792.2,UNCHANGED,
            FVEG_11793.3,FVEG_11793.2,UNCHANGED,
            FVEG_11794.3,FVEG_11794.2,UNCHANGED,
            FVEG_11795.3,FVEG_11795.2,UNCHANGED,
            FVEG_11796.3,FVEG_11796.2,UNCHANGED,
            FVEG_11797.3,FVEG_11797.2,UNCHANGED,
            FVEG_11798.3,FVEG_11798.2,UNCHANGED,
            FVEG_11799.3,FVEG_11799.2,UNCHANGED,
            FVEG_11800.3,FVEG_11800.2,UNCHANGED,
            FVEG_11801.3,FVEG_11801.2,UNCHANGED,
            FVEG_11802.3,FVEG_11802.2,UNCHANGED,
            FVEG_11803.3,FVEG_11803.2,UNCHANGED,
            FVEG_11804.3,FVEG_11804.2,UNCHANGED,
            FVEG_11805.3,FVEG_11805.2,UNCHANGED,
            FVEG_11806.3,FVEG_11806.2,UNCHANGED,
            FVEG_11807.3,FVEG_11807.2,UNCHANGED,
            FVEG_11808.3,FVEG_11808.2,UNCHANGED,
            FVEG_11809.3,FVEG_11809.2,UNCHANGED,
            FVEG_11810.3,FVEG_11810.2,UNCHANGED,
            FVEG_11811.3,FVEG_11811.2,UNCHANGED,
            FVEG_11812.3,FVEG_11812.2,UNCHANGED,
            FVEG_11813.3,FVEG_11813.2,UNCHANGED,
            FVEG_11814.3,FVEG_11814.2,UNCHANGED,
            FVEG_11815.3,FVEG_11815.2,UNCHANGED,
            FVEG_11816.3,FVEG_11816.2,UNCHANGED,
            FVEG_11817.3,FVEG_11817.2,UNCHANGED,
            FVEG_11818.3,FVEG_11818.2,UNCHANGED,
            FVEG_11819.3,FVEG_11819.2,UNCHANGED,
            FVEG_11820.3,FVEG_11820.2,UNCHANGED,
            FVEG_11821.3,FVEG_11821.2,UNCHANGED,
            FVEG_11822.3,FVEG_11822.2,UNCHANGED,
            FVEG_11823.3,FVEG_11823.2,UNCHANGED,
            FVEG_11824.3,FVEG_11824.2,UNCHANGED,
            FVEG_11825.3,FVEG_11825.2,UNCHANGED,
            FVEG_11826.3,FVEG_11826.2,UNCHANGED,
            FVEG_11827.3,FVEG_11827.2,UNCHANGED,
            FVEG_11828.3,FVEG_11828.2,UNCHANGED,
            FVEG_11829.3,FVEG_11829.2,UNCHANGED,
            FVEG_11830.3,FVEG_11830.2,UNCHANGED,
            FVEG_11831.3,FVEG_11831.2,UNCHANGED,
            FVEG_11832.3,FVEG_11832.2,UNCHANGED,
            FVEG_11833.3,FVEG_11833.2,UNCHANGED,
            FVEG_11834.3,FVEG_11834.2,UNCHANGED,
            FVEG_11835.3,FVEG_11835.2,UNCHANGED,
            FVEG_11836.3,FVEG_11836.2,UNCHANGED,
            FVEG_11837.3,FVEG_11837.2,UNCHANGED,
            FVEG_11838.3,FVEG_11838.2,UNCHANGED,
            FVEG_11839.3,FVEG_11839.2,UNCHANGED,
            FVEG_11840.3,FVEG_11840.2,UNCHANGED,
            FVEG_11841.3,FVEG_11841.2,UNCHANGED,
            FVEG_11842.3,FVEG_11842.2,UNCHANGED,
            FVEG_11843.3,FVEG_11843.2,UNCHANGED,
            FVEG_11844.3,FVEG_11844.2,UNCHANGED,
            FVEG_11845.3,FVEG_11845.2,UNCHANGED,
            FVEG_11846.3,FVEG_11846.2,UNCHANGED,
            FVEG_11847.3,FVEG_11847.2,UNCHANGED,
            FVEG_11848.3,FVEG_11848.2,UNCHANGED,
            FVEG_11849.3,FVEG_11849.2,UNCHANGED,
            FVEG_11850.3,FVEG_11850.2,UNCHANGED,
            FVEG_11851.3,FVEG_11851.2,UNCHANGED,
            FVEG_11852.3,FVEG_11852.2,UNCHANGED,
            FVEG_11853.3,FVEG_11853.2,UNCHANGED,
            FVEG_11854.3,FVEG_11854.2,UNCHANGED,
            FVEG_11855.3,FVEG_11855.2,UNCHANGED,
            FVEG_11856.3,FVEG_11856.2,UNCHANGED,
            FVEG_11857.3,FVEG_11857.2,UNCHANGED,
            FVEG_11858.3,FVEG_11858.2,UNCHANGED,
            FVEG_11859.3,FVEG_11859.2,UNCHANGED,
            FVEG_11860.3,FVEG_11860.2,UNCHANGED,
            FVEG_11861.3,FVEG_11861.2,UNCHANGED,
            FVEG_11862.3,FVEG_11862.2,UNCHANGED,
            FVEG_11863.3,FVEG_11863.2,UNCHANGED,
            FVEG_11864.3,FVEG_11864.2,UNCHANGED,
            FVEG_11865.3,FVEG_11865.2,UNCHANGED,
            FVEG_11866.3,FVEG_11866.2,UNCHANGED,
            FVEG_11867.3,FVEG_11867.2,UNCHANGED,
            FVEG_11868.3,FVEG_11868.2,UNCHANGED,
            FVEG_11869.3,FVEG_11869.2,UNCHANGED,
            FVEG_11870.3,FVEG_11870.2,UNCHANGED,
            FVEG_11871.3,FVEG_11871.2,UNCHANGED,
            FVEG_11872.3,FVEG_11872.2,UNCHANGED,
            FVEG_11873.3,FVEG_11873.2,UNCHANGED,
            FVEG_11874.3,FVEG_11874.2,CHANGE,UTR_CHANGED
            FVEG_11875.3,FVEG_11875.2,UNCHANGED,
            FVEG_11876.3,FVEG_11876.2,UNCHANGED,
            FVEG_11877.3,FVEG_11877.2,UNCHANGED,
            FVEG_11878.3,FVEG_11878.2,UNCHANGED,
            FVEG_11879.3,FVEG_11879.2,UNCHANGED,
            FVEG_11880.3,FVEG_11880.2,UNCHANGED,
            FVEG_11881.3,FVEG_11881.2,UNCHANGED,
            FVEG_11882.3,FVEG_11882.2,UNCHANGED,
            FVEG_11883.3,FVEG_11883.2,UNCHANGED,
            FVEG_11884.3,FVEG_11884.2,UNCHANGED,
            FVEG_11885.3,FVEG_11885.2,UNCHANGED,
            FVEG_11886.3,FVEG_11886.2,UNCHANGED,
            FVEG_11887.3,FVEG_11887.2,UNCHANGED,
            FVEG_11888.3,FVEG_11888.2,UNCHANGED,
            FVEG_11889.3,FVEG_11889.2,UNCHANGED,
            FVEG_11890.3,FVEG_11890.2,UNCHANGED,
            FVEG_11891.3,FVEG_11891.2,UNCHANGED,
            FVEG_11892.3,FVEG_11892.2,UNCHANGED,
            FVEG_11893.3,FVEG_11893.2,UNCHANGED,
            FVEG_11894.3,FVEG_11894.2,UNCHANGED,
            FVEG_11895.3,FVEG_11895.2,UNCHANGED,
            FVEG_11896.3,FVEG_11896.2,UNCHANGED,
            FVEG_11897.3,FVEG_11897.2,UNCHANGED,
            FVEG_11898.3,FVEG_11898.2,UNCHANGED,
            FVEG_11899.3,FVEG_11899.2,UNCHANGED,
            FVEG_11900.3,FVEG_11900.2,UNCHANGED,
            FVEG_11901.3,FVEG_11901.2,UNCHANGED,
            FVEG_11902.3,FVEG_11902.2,UNCHANGED,
            FVEG_11903.3,FVEG_11903.2,UNCHANGED,
            FVEG_11904.3,FVEG_11904.2,UNCHANGED,
            FVEG_11905.3,FVEG_11905.2,UNCHANGED,
            FVEG_11906.3,FVEG_11906.2,UNCHANGED,
            FVEG_11907.3,FVEG_11907.2,UNCHANGED,
            FVEG_11908.3,FVEG_11908.2,UNCHANGED,
            FVEG_11909.3,FVEG_11909.2,UNCHANGED,
            FVEG_11910.3,FVEG_11910.2,UNCHANGED,
            FVEG_11911.3,FVEG_11911.2,UNCHANGED,
            FVEG_11912.3,FVEG_11912.2,UNCHANGED,
            FVEG_11913.3,FVEG_11913.2,UNCHANGED,
            FVEG_11914.3,FVEG_11914.2,UNCHANGED,
            FVEG_11915.3,FVEG_11915.2,UNCHANGED,
            FVEG_11916.3,FVEG_11916.2,UNCHANGED,
            FVEG_11917.3,FVEG_11917.2,UNCHANGED,
            FVEG_11918.3,FVEG_11918.2,UNCHANGED,
            FVEG_11919.3,FVEG_11919.2,UNCHANGED,
            FVEG_11920.3,FVEG_11920.2,UNCHANGED,
            FVEG_11921.3,FVEG_11921.2,UNCHANGED,
            FVEG_11922.3,FVEG_11922.2,UNCHANGED,
            FVEG_11923.3,FVEG_11923.2,UNCHANGED,
            FVEG_11924.3,FVEG_11924.2,UNCHANGED,
            FVEG_11925.3,,DELETE,
            FVEG_11926.3,FVEG_11926.2,UNCHANGED,
            FVEG_11927.3,FVEG_11927.2,UNCHANGED,
            FVEG_11928.3,FVEG_11928.2,UNCHANGED,
            FVEG_11929.3,FVEG_11929.2,UNCHANGED,
            FVEG_11930.3,FVEG_11930.2,UNCHANGED,
            FVEG_11931.3,FVEG_11931.2,UNCHANGED,
            FVEG_11932.3,FVEG_11932.2,CHANGE,UTR_CHANGED
            FVEG_11933.3,FVEG_11933.2,UNCHANGED,
            FVEG_11934.3,FVEG_11934.2,UNCHANGED,
            FVEG_11935.3,FVEG_11935.2,UNCHANGED,
            FVEG_11936.3,FVEG_11936.2,UNCHANGED,
            FVEG_11937.3,FVEG_11937.2,UNCHANGED,
            FVEG_11938.3,FVEG_11938.2,UNCHANGED,
            FVEG_11939.3,FVEG_11939.2,UNCHANGED,
            FVEG_11940.3,FVEG_11940.2,UNCHANGED,
            FVEG_11941.3,FVEG_11941.2,UNCHANGED,
            FVEG_11942.3,FVEG_11942.2,UNCHANGED,
            FVEG_11943.3,FVEG_11943.2,UNCHANGED,
            FVEG_11944.3,FVEG_11944.2,UNCHANGED,
            FVEG_11945.3,FVEG_11945.2,UNCHANGED,
            FVEG_11946.3,FVEG_11946.2,UNCHANGED,
            FVEG_11947.3,FVEG_11947.2,UNCHANGED,
            FVEG_11948.3,FVEG_11948.2,UNCHANGED,
            FVEG_11949.3,FVEG_11949.2,UNCHANGED,
            FVEG_11950.3,FVEG_11950.2,UNCHANGED,
            FVEG_11951.3,FVEG_11951.2,UNCHANGED,
            FVEG_11952.3,FVEG_11952.2,UNCHANGED,
            FVEG_11953.3,FVEG_11953.2,UNCHANGED,
            FVEG_11954.3,FVEG_11954.2,UNCHANGED,
            FVEG_11955.3,FVEG_11955.2,UNCHANGED,
            FVEG_11956.3,FVEG_11956.2,UNCHANGED,
            FVEG_11957.3,FVEG_11957.2,UNCHANGED,
            FVEG_11958.3,FVEG_11958.2,UNCHANGED,
            FVEG_11959.3,FVEG_11959.2,UNCHANGED,
            FVEG_11960.3,FVEG_11960.2,UNCHANGED,
            FVEG_11961.3,FVEG_11961.2,UNCHANGED,
            FVEG_11962.3,FVEG_11962.2,UNCHANGED,
            FVEG_11963.3,FVEG_11963.2,UNCHANGED,
            FVEG_11964.3,FVEG_11964.2,UNCHANGED,
            FVEG_11965.3,FVEG_11965.2,UNCHANGED,
            FVEG_11966.3,FVEG_11966.2,UNCHANGED,
            FVEG_11967.3,FVEG_11967.2,UNCHANGED,
            FVEG_11968.3,FVEG_11968.2,UNCHANGED,
            FVEG_11969.3,FVEG_11969.2,UNCHANGED,
            FVEG_11970.3,FVEG_11970.2,UNCHANGED,
            FVEG_11971.3,FVEG_11971.2,UNCHANGED,
            FVEG_11972.3,FVEG_11972.2,UNCHANGED,
            FVEG_11973.3,FVEG_11973.2,UNCHANGED,
            FVEG_11974.3,FVEG_11974.2,UNCHANGED,
            FVEG_11975.3,FVEG_11975.2,UNCHANGED,
            FVEG_11976.3,FVEG_11976.2,UNCHANGED,
            FVEG_11977.3,FVEG_11977.2,UNCHANGED,
            FVEG_11978.3,FVEG_11978.2,UNCHANGED,
            FVEG_11979.3,FVEG_11979.2,UNCHANGED,
            FVEG_11980.3,FVEG_11980.2,UNCHANGED,
            FVEG_11981.3,FVEG_11981.2,UNCHANGED,
            FVEG_11982.3,FVEG_11982.2,UNCHANGED,
            FVEG_11983.3,FVEG_11983.2,UNCHANGED,
            FVEG_11984.3,FVEG_11984.2,UNCHANGED,
            FVEG_11985.3,FVEG_11985.2,UNCHANGED,
            FVEG_11986.3,FVEG_11986.2,UNCHANGED,
            FVEG_11987.3,FVEG_11987.2,UNCHANGED,
            FVEG_11988.3,FVEG_11988.2,UNCHANGED,
            FVEG_11989.3,FVEG_11989.2,UNCHANGED,
            FVEG_11990.3,FVEG_11990.2,UNCHANGED,
            FVEG_11991.3,FVEG_11991.2,UNCHANGED,
            FVEG_11992.3,FVEG_11992.2,UNCHANGED,
            FVEG_11993.3,FVEG_11993.2,UNCHANGED,
            FVEG_11994.3,FVEG_11994.2,UNCHANGED,
            FVEG_11995.3,FVEG_11995.2,UNCHANGED,
            FVEG_11996.3,FVEG_11996.2,UNCHANGED,
            FVEG_11997.3,FVEG_11997.2,UNCHANGED,
            FVEG_11998.3,FVEG_11998.2,UNCHANGED,
            FVEG_11999.3,FVEG_11999.2,UNCHANGED,
            FVEG_12000.3,FVEG_12000.2,UNCHANGED,
            FVEG_12001.3,FVEG_12001.2,UNCHANGED,
            FVEG_12002.3,FVEG_12002.2,UNCHANGED,
            FVEG_12003.3,FVEG_12003.2,UNCHANGED,
            FVEG_12004.3,FVEG_12004.2,UNCHANGED,
            FVEG_12005.3,FVEG_12005.2,UNCHANGED,
            FVEG_12006.3,FVEG_12006.2,UNCHANGED,
            FVEG_12007.3,FVEG_12007.2,UNCHANGED,
            FVEG_12008.3,FVEG_12008.2,UNCHANGED,
            FVEG_12009.3,FVEG_12009.2,UNCHANGED,
            FVEG_12010.3,FVEG_12010.2,UNCHANGED,
            FVEG_12011.3,FVEG_12011.2,UNCHANGED,
            FVEG_12012.3,FVEG_12012.2,UNCHANGED,
            FVEG_12013.3,FVEG_12013.2,CHANGE,SHIFT
            FVEG_12014.3,FVEG_12014.2,UNCHANGED,
            FVEG_12015.3,FVEG_12015.2,UNCHANGED,
            FVEG_12016.3,FVEG_12016.2,UNCHANGED,
            FVEG_12017.3,FVEG_12017.2,UNCHANGED,
            FVEG_12018.3,FVEG_12018.2,UNCHANGED,
            FVEG_12019.3,FVEG_12019.2,UNCHANGED,
            FVEG_12020.3,FVEG_12020.2,UNCHANGED,
            FVEG_12021.3,FVEG_12021.2,CHANGE,UTR_CHANGED
            FVEG_12022.3,FVEG_12022.2,UNCHANGED,
            FVEG_12023.3,FVEG_12023.2,UNCHANGED,
            FVEG_12024.3,FVEG_12024.2,UNCHANGED,
            FVEG_12025.3,FVEG_12025.2,CHANGE,UTR_CHANGED
            FVEG_12026.3,FVEG_12026.2,UNCHANGED,
            FVEG_12027.3,FVEG_12027.2,UNCHANGED,
            FVEG_12028.3,FVEG_12028.2,UNCHANGED,
            FVEG_12029.3,FVEG_12029.2,UNCHANGED,
            FVEG_12030.3,FVEG_12030.2,UNCHANGED,
            FVEG_12031.3,FVEG_12031.2,UNCHANGED,
            FVEG_12032.3,FVEG_12032.2,UNCHANGED,
            FVEG_12033.3,FVEG_12033.2,UNCHANGED,
            FVEG_12034.3,FVEG_12034.2,UNCHANGED,
            FVEG_12035.3,FVEG_12035.2,UNCHANGED,
            FVEG_12036.3,FVEG_12036.2,UNCHANGED,
            FVEG_12037.3,FVEG_12037.2,UNCHANGED,
            FVEG_12038.3,FVEG_12038.2,UNCHANGED,
            FVEG_12039.3,FVEG_12039.2,UNCHANGED,
            FVEG_12040.3,FVEG_12040.2,UNCHANGED,
            FVEG_12041.3,FVEG_12041.2,UNCHANGED,
            FVEG_12042.3,FVEG_12042.2,UNCHANGED,
            FVEG_12043.3,FVEG_12043.2,UNCHANGED,
            FVEG_12044.3,FVEG_12044.2,UNCHANGED,
            FVEG_12045.3,FVEG_12045.2,UNCHANGED,
            FVEG_12046.3,FVEG_12046.2,UNCHANGED,
            FVEG_12047.3,FVEG_12047.2,UNCHANGED,
            FVEG_12048.3,FVEG_12048.2,UNCHANGED,
            FVEG_12049.3,FVEG_12049.2,UNCHANGED,
            FVEG_12050.3,FVEG_12050.2,UNCHANGED,
            FVEG_12051.3,FVEG_12051.2,UNCHANGED,
            FVEG_12052.3,FVEG_12052.2,UNCHANGED,
            FVEG_12053.3,FVEG_12053.2,UNCHANGED,
            FVEG_12054.3,FVEG_12054.2,UNCHANGED,
            FVEG_12055.3,FVEG_12055.2,UNCHANGED,
            FVEG_12056.3,FVEG_12056.2,UNCHANGED,
            FVEG_12057.3,FVEG_12057.2,UNCHANGED,
            FVEG_12058.3,FVEG_12058.2,UNCHANGED,
            FVEG_12059.3,FVEG_12059.2,UNCHANGED,
            FVEG_12060.3,FVEG_12060.2,UNCHANGED,
            FVEG_12061.3,FVEG_12061.2,UNCHANGED,
            FVEG_12062.3,FVEG_12062.2,UNCHANGED,
            FVEG_12063.3,FVEG_12063.2,UNCHANGED,
            FVEG_12064.3,FVEG_12064.2,UNCHANGED,
            FVEG_12065.3,FVEG_12065.2,UNCHANGED,
            FVEG_12066.3,FVEG_12066.2,UNCHANGED,
            FVEG_12067.3,FVEG_12067.2,UNCHANGED,
            FVEG_12068.3,FVEG_12068.2,UNCHANGED,
            FVEG_12069.3,FVEG_12069.2,UNCHANGED,
            FVEG_12070.3,FVEG_12070.2,UNCHANGED,
            FVEG_12071.3,FVEG_12071.2,UNCHANGED,
            FVEG_12072.3,FVEG_12072.2,UNCHANGED,
            FVEG_12073.3,FVEG_12073.2,UNCHANGED,
            FVEG_12074.3,FVEG_12074.2,UNCHANGED,
            FVEG_12075.3,FVEG_12075.2,UNCHANGED,
            FVEG_12076.3,FVEG_12076.2,UNCHANGED,
            FVEG_12077.3,FVEG_12077.2,UNCHANGED,
            FVEG_12078.3,FVEG_12078.2,UNCHANGED,
            FVEG_12079.3,FVEG_12079.2,UNCHANGED,
            FVEG_12080.3,FVEG_12080.2,UNCHANGED,
            FVEG_12081.3,FVEG_12081.2,UNCHANGED,
            FVEG_12082.3,FVEG_12082.2,UNCHANGED,
            FVEG_12083.3,FVEG_12083.2,UNCHANGED,
            FVEG_12084.3,FVEG_12084.2,UNCHANGED,
            FVEG_12085.3,FVEG_12085.2,UNCHANGED,
            FVEG_12086.3,FVEG_12086.2,UNCHANGED,
            FVEG_12087.3,FVEG_12087.2,UNCHANGED,
            FVEG_12088.3,FVEG_12088.2,UNCHANGED,
            FVEG_12089.3,FVEG_12089.2,UNCHANGED,
            FVEG_12090.3,FVEG_12090.2,UNCHANGED,
            FVEG_12091.3,FVEG_12091.2,UNCHANGED,
            FVEG_12092.3,FVEG_12092.2,UNCHANGED,
            FVEG_12093.3,FVEG_12093.2,UNCHANGED,
            FVEG_12094.3,FVEG_12094.2,UNCHANGED,
            FVEG_12095.3,,DELETE,
            FVEG_12096.3,FVEG_12096.2,UNCHANGED,
            FVEG_12097.3,FVEG_12097.2,UNCHANGED,
            FVEG_12098.3,FVEG_12098.2,UNCHANGED,
            FVEG_12099.3,FVEG_12099.2,UNCHANGED,
            FVEG_12100.3,FVEG_12100.2,UNCHANGED,
            FVEG_12101.3,FVEG_12101.2,UNCHANGED,
            FVEG_12102.3,FVEG_12102.2,CHANGE,UTR_CHANGED
            FVEG_12103.3,FVEG_12103.2,UNCHANGED,
            FVEG_12104.3,FVEG_12104.2,UNCHANGED,
            FVEG_12105.3,FVEG_12105.2,UNCHANGED,
            FVEG_12106.3,FVEG_12106.2,UNCHANGED,
            FVEG_12107.3,FVEG_12107.2,UNCHANGED,
            FVEG_12108.3,FVEG_12108.2,UNCHANGED,
            FVEG_12109.3,FVEG_12109.2,UNCHANGED,
            FVEG_12110.3,FVEG_12110.2,UNCHANGED,
            FVEG_12111.3,FVEG_12111.2,UNCHANGED,
            FVEG_12112.3,FVEG_12112.2,UNCHANGED,
            FVEG_12113.3,FVEG_12113.2,UNCHANGED,
            FVEG_12114.3,FVEG_12114.2,UNCHANGED,
            FVEG_12115.3,FVEG_12115.2,UNCHANGED,
            FVEG_12116.3,FVEG_12116.2,UNCHANGED,
            FVEG_12117.3,FVEG_12117.2,UNCHANGED,
            FVEG_12118.3,FVEG_12118.2,UNCHANGED,
            FVEG_12119.3,FVEG_12119.2,UNCHANGED,
            FVEG_12120.3,FVEG_12120.2,UNCHANGED,
            FVEG_12121.3,FVEG_12121.2,UNCHANGED,
            FVEG_12122.3,FVEG_12122.2,UNCHANGED,
            FVEG_12123.3,FVEG_12123.2,UNCHANGED,
            FVEG_12124.3,FVEG_12124.2,UNCHANGED,
            FVEG_12125.3,FVEG_12125.2,UNCHANGED,
            FVEG_12126.3,,DELETE,
            FVEG_12127.3,FVEG_12127.2,UNCHANGED,
            FVEG_12128.3,FVEG_12128.2,UNCHANGED,
            FVEG_12129.3,,DELETE,
            FVEG_12130.3,FVEG_12130.2,UNCHANGED,
            FVEG_12131.3,FVEG_12131.2,UNCHANGED,
            FVEG_12132.3,FVEG_12132.2,UNCHANGED,
            FVEG_12133.3,FVEG_12133.2,UNCHANGED,
            FVEG_12134.3,FVEG_12134.2,UNCHANGED,
            FVEG_12135.3,FVEG_12135.2,UNCHANGED,
            FVEG_12136.3,FVEG_12136.2,UNCHANGED,
            FVEG_12137.3,FVEG_12137.2,UNCHANGED,
            FVEG_12138.3,FVEG_12138.2,UNCHANGED,
            FVEG_12139.3,FVEG_12139.2,UNCHANGED,
            FVEG_12140.3,FVEG_12140.2,UNCHANGED,
            FVEG_12141.3,FVEG_12141.2,UNCHANGED,
            FVEG_12142.3,FVEG_12142.2,UNCHANGED,
            FVEG_12143.3,FVEG_12143.2,UNCHANGED,
            FVEG_12144.3,FVEG_12144.2,UNCHANGED,
            FVEG_12145.3,FVEG_12145.2,UNCHANGED,
            FVEG_12146.3,FVEG_12146.2,UNCHANGED,
            FVEG_12147.3,FVEG_12147.2,UNCHANGED,
            FVEG_12148.3,FVEG_12148.2,UNCHANGED,
            FVEG_12149.3,FVEG_12149.2,UNCHANGED,
            FVEG_12150.3,FVEG_12150.2,UNCHANGED,
            FVEG_12151.3,FVEG_12151.2,UNCHANGED,
            FVEG_12152.3,FVEG_12152.2,UNCHANGED,
            FVEG_12153.3,FVEG_12153.2,UNCHANGED,
            FVEG_12154.3,FVEG_12154.2,UNCHANGED,
            FVEG_12155.3,FVEG_12155.2,UNCHANGED,
            FVEG_12156.3,FVEG_12156.2,UNCHANGED,
            FVEG_12157.3,FVEG_12157.2,UNCHANGED,
            FVEG_12158.3,FVEG_12158.2,UNCHANGED,
            FVEG_12159.3,FVEG_12159.2,UNCHANGED,
            FVEG_12160.3,FVEG_12160.2,UNCHANGED,
            FVEG_12161.3,FVEG_12161.2,UNCHANGED,
            FVEG_12162.3,FVEG_12162.2,UNCHANGED,
            FVEG_12163.3,FVEG_12163.2,UNCHANGED,
            FVEG_12164.3,FVEG_12164.2,UNCHANGED,
            FVEG_12165.3,FVEG_12165.2,UNCHANGED,
            FVEG_12166.3,FVEG_12166.2,UNCHANGED,
            FVEG_12167.3,FVEG_12167.2,UNCHANGED,
            FVEG_12168.3,FVEG_12168.2,UNCHANGED,
            FVEG_12169.3,FVEG_12169.2,UNCHANGED,
            FVEG_12170.3,FVEG_12170.2,UNCHANGED,
            FVEG_12171.3,FVEG_12171.2,UNCHANGED,
            FVEG_12172.3,FVEG_12172.2,UNCHANGED,
            FVEG_12173.3,FVEG_12173.2,UNCHANGED,
            FVEG_12174.3,FVEG_12174.2,UNCHANGED,
            FVEG_12175.3,FVEG_12175.2,UNCHANGED,
            FVEG_12176.3,FVEG_12176.2,UNCHANGED,
            FVEG_12177.3,FVEG_12177.2,UNCHANGED,
            FVEG_12178.3,FVEG_12178.2,UNCHANGED,
            FVEG_12179.3,FVEG_12179.2,UNCHANGED,
            FVEG_12180.3,FVEG_12180.2,UNCHANGED,
            FVEG_12181.3,FVEG_12181.2,UNCHANGED,
            FVEG_12182.3,FVEG_12182.2,UNCHANGED,
            FVEG_12183.3,FVEG_12183.2,CHANGE,TRUNCATED_NEW_STOP
            FVEG_12184.3,FVEG_12184.2,UNCHANGED,
            FVEG_12185.3,FVEG_12185.2,UNCHANGED,
            FVEG_12186.3,FVEG_12186.2,UNCHANGED,
            FVEG_12187.3,FVEG_12187.2,UNCHANGED,
            FVEG_12188.3,FVEG_12188.2,UNCHANGED,
            FVEG_12189.3,FVEG_12189.2,UNCHANGED,
            FVEG_12190.3,FVEG_12190.2,UNCHANGED,
            FVEG_12191.3,FVEG_12191.2,UNCHANGED,
