#OLD_LOCUS,NEW_LOCUS,UPDATE_TYPE,UPDATE_DETAIL
            FOXG_13174.2,FOXG_13174.2,UNCHANGED,
            FOXG_13175.2,FOXG_13175.2,UNCHANGED,
            FOXG_13176.2,FOXG_13176.2,UNCHANGED,
            FOXG_13177.2,FOXG_13177.2,UNCHANGED,
            FOXG_13178.2,FOXG_13178.2,UNCHANGED,
            FOXG_13179.2,FOXG_13179.2,UNCHANGED,
            FOXG_13180.2,FOXG_13180.2,UNCHANGED,
            FOXG_13181.2,FOXG_13181.2,UNCHANGED,
            FOXG_13182.2,FOXG_13182.2,UNCHANGED,
            FOXG_13183.2,FOXG_13183.2,UNCHANGED,
            FOXG_13184.2,FOXG_13184.2,UNCHANGED,
            FOXG_13185.2,FOXG_13185.2,UNCHANGED,
            FOXG_13186.2,FOXG_13186.2,UNCHANGED,
            FOXG_13187.2,FOXG_13187.2,UNCHANGED,
            FOXG_13188.2,FOXG_13188.2,UNCHANGED,
            FOXG_13189.2,FOXG_13189.2,UNCHANGED,
            FOXG_13190.2,FOXG_13190.2,UNCHANGED,
            FOXG_13191.2,FOXG_13191.2,UNCHANGED,
            FOXG_13192.2,FOXG_13192.2,UNCHANGED,
            FOXG_13193.2,FOXG_13193.2,UNCHANGED,
            FOXG_13194.2,FOXG_13194.2,UNCHANGED,
            FOXG_13195.2,FOXG_13195.2,UNCHANGED,
            FOXG_13196.2,FOXG_13196.2,UNCHANGED,
            FOXG_13197.2,FOXG_13197.2,UNCHANGED,
            FOXG_13198.2,FOXG_13198.2,UNCHANGED,
            FOXG_13199.2,FOXG_13199.2,UNCHANGED,
            FOXG_13200.2,FOXG_13200.2,UNCHANGED,
            FOXG_13201.2,FOXG_13201.2,UNCHANGED,
            FOXG_13202.2,FOXG_13202.2,UNCHANGED,
            FOXG_13203.2,FOXG_13203.2,UNCHANGED,
            FOXG_13204.2,FOXG_13204.2,UNCHANGED,
            FOXG_13205.2,FOXG_13205.2,UNCHANGED,
            FOXG_13206.2,FOXG_13206.2,UNCHANGED,
            FOXG_13207.2,FOXG_13207.2,UNCHANGED,
            FOXG_13208.2,FOXG_13208.2,UNCHANGED,
            FOXG_13209.2,FOXG_13209.2,UNCHANGED,
            FOXG_13210.2,FOXG_13210.2,UNCHANGED,
            FOXG_13211.2,FOXG_13211.2,UNCHANGED,
            FOXG_13212.2,FOXG_13212.2,UNCHANGED,
            FOXG_13213.2,FOXG_13213.2,UNCHANGED,
            FOXG_13214.2,FOXG_13214.2,UNCHANGED,
            FOXG_13215.2,FOXG_13215.2,UNCHANGED,
            FOXG_13216.2,FOXG_13216.2,UNCHANGED,
            FOXG_13217.2,FOXG_13217.2,UNCHANGED,
            FOXG_13218.2,FOXG_13218.2,UNCHANGED,
            FOXG_13219.2,FOXG_13219.2,UNCHANGED,
            FOXG_13220.2,FOXG_13220.2,UNCHANGED,
            FOXG_13221.2,FOXG_13221.2,UNCHANGED,
            FOXG_13222.2,FOXG_13222.2,UNCHANGED,
            FOXG_13223.2,FOXG_13223.2,UNCHANGED,
            FOXG_13224.2,FOXG_13224.2,UNCHANGED,
            FOXG_13225.2,FOXG_13225.2,UNCHANGED,
            FOXG_13226.2,FOXG_13226.2,UNCHANGED,
            FOXG_13227.2,FOXG_13227.2,UNCHANGED,
            FOXG_13228.2,FOXG_13228.2,UNCHANGED,
            FOXG_13229.2,FOXG_13229.2,UNCHANGED,
            FOXG_13230.2,FOXG_13230.2,UNCHANGED,
            FOXG_13231.2,FOXG_13231.2,UNCHANGED,
            FOXG_13232.2,FOXG_13232.2,UNCHANGED,
            FOXG_13233.2,FOXG_13233.2,UNCHANGED,
            FOXG_13234.2,FOXG_13234.2,CHANGE,UTR_CHANGED
            FOXG_13235.2,FOXG_13235.2,UNCHANGED,
            FOXG_13236.2,FOXG_13236.2,UNCHANGED,
            FOXG_13237.2,FOXG_13237.2,UNCHANGED,
            FOXG_13238.2,FOXG_13238.2,UNCHANGED,
            FOXG_13239.2,FOXG_13239.2,UNCHANGED,
            FOXG_13240.2,FOXG_13240.2,UNCHANGED,
            FOXG_13241.2,FOXG_13241.2,UNCHANGED,
            FOXG_13242.2,FOXG_13242.2,UNCHANGED,
            FOXG_13243.2,FOXG_13243.2,UNCHANGED,
            FOXG_13244.2,FOXG_13244.2,UNCHANGED,
            FOXG_13245.2,FOXG_13245.2,UNCHANGED,
            FOXG_13246.2,FOXG_13246.2,UNCHANGED,
            FOXG_13247.2,FOXG_13247.2,UNCHANGED,
            FOXG_13248.2,FOXG_13248.2,UNCHANGED,
            FOXG_13249.2,FOXG_13249.2,UNCHANGED,
            FOXG_13250.2,FOXG_13250.2,UNCHANGED,
            FOXG_13251.2,FOXG_13251.2,UNCHANGED,
            FOXG_13252.2,FOXG_13252.2,UNCHANGED,
            FOXG_13253.2,FOXG_13253.2,UNCHANGED,
            FOXG_13254.2,FOXG_13254.2,UNCHANGED,
            FOXG_13255.2,FOXG_13255.2,UNCHANGED,
            FOXG_13256.2,FOXG_13256.2,UNCHANGED,
            FOXG_13257.2,FOXG_13257.2,UNCHANGED,
            FOXG_13258.2,FOXG_13258.2,UNCHANGED,
            FOXG_13259.2,FOXG_13259.2,UNCHANGED,
            FOXG_13260.2,,DELETE,
            FOXG_13261.2,FOXG_13261.2,UNCHANGED,
            FOXG_13262.2,FOXG_13262.2,UNCHANGED,
            FOXG_13263.2,FOXG_13263.2,UNCHANGED,
            FOXG_13264.2,FOXG_13264.2,UNCHANGED,
            FOXG_13265.2,FOXG_13265.2,UNCHANGED,
            FOXG_13266.2,FOXG_13266.2,UNCHANGED,
            FOXG_13267.2,FOXG_13267.2,UNCHANGED,
            FOXG_13268.2,FOXG_13268.2,UNCHANGED,
            FOXG_13269.2,FOXG_13269.2,UNCHANGED,
            FOXG_13270.2,FOXG_13270.2,UNCHANGED,
            FOXG_13271.2,FOXG_13271.2,UNCHANGED,
            FOXG_13272.2,FOXG_13272.2,UNCHANGED,
            FOXG_13273.2,FOXG_13273.2,UNCHANGED,
            FOXG_13274.2,FOXG_13274.2,UNCHANGED,
            FOXG_13275.2,FOXG_13275.2,UNCHANGED,
            FOXG_13276.2,FOXG_13276.2,UNCHANGED,
            FOXG_13277.2,FOXG_13277.2,UNCHANGED,
            FOXG_13278.2,FOXG_13278.2,UNCHANGED,
            FOXG_13279.2,FOXG_13279.2,UNCHANGED,
            FOXG_13280.2,FOXG_13280.2,UNCHANGED,
            FOXG_13281.2,FOXG_13281.2,UNCHANGED,
            FOXG_13282.2,FOXG_13282.2,UNCHANGED,
            FOXG_13283.2,FOXG_13283.2,UNCHANGED,
            FOXG_13284.2,FOXG_13284.2,UNCHANGED,
            FOXG_13285.2,FOXG_13285.2,UNCHANGED,
            FOXG_13286.2,FOXG_13286.2,UNCHANGED,
            FOXG_13287.2,FOXG_13287.2,UNCHANGED,
            FOXG_13288.2,FOXG_13288.2,UNCHANGED,
            FOXG_13289.2,FOXG_13289.2,UNCHANGED,
            FOXG_13290.2,FOXG_13290.2,UNCHANGED,
            FOXG_13291.2,FOXG_13291.2,UNCHANGED,
            FOXG_13292.2,FOXG_13292.2,UNCHANGED,
            FOXG_13293.2,FOXG_13293.2,UNCHANGED,
            FOXG_13294.2,FOXG_13294.2,UNCHANGED,
            FOXG_13295.2,FOXG_13295.2,UNCHANGED,
            FOXG_13296.2,FOXG_13296.2,UNCHANGED,
            FOXG_13297.2,FOXG_13297.2,UNCHANGED,
            FOXG_13298.2,FOXG_13298.2,UNCHANGED,
            FOXG_13299.2,FOXG_13299.2,UNCHANGED,
            FOXG_13300.2,FOXG_13300.2,UNCHANGED,
            FOXG_13301.2,FOXG_13301.2,UNCHANGED,
            FOXG_13302.2,FOXG_13302.2,UNCHANGED,
            FOXG_13303.2,FOXG_13303.2,UNCHANGED,
            FOXG_13304.2,FOXG_13304.2,CHANGE,EXTENDED_NEW_STOP
            FOXG_13305.2,FOXG_13305.2,UNCHANGED,
            FOXG_13306.2,FOXG_13306.2,UNCHANGED,
            FOXG_13307.2,FOXG_13307.2,UNCHANGED,
            FOXG_13308.2,FOXG_13308.2,UNCHANGED,
            FOXG_13309.2,FOXG_13309.2,UNCHANGED,
            FOXG_13310.2,FOXG_13310.2,UNCHANGED,
            FOXG_13311.2,FOXG_13311.2,UNCHANGED,
            FOXG_13312.2,FOXG_13312.2,UNCHANGED,
            FOXG_13313.2,FOXG_13313.2,UNCHANGED,
            FOXG_13314.2,FOXG_13314.2,UNCHANGED,
            FOXG_13315.2,FOXG_13315.2,UNCHANGED,
            FOXG_13316.2,FOXG_13316.2,CHANGE,TRUNCATED_NEW_START
            FOXG_13317.2,FOXG_13317.2,UNCHANGED,
            FOXG_13318.2,FOXG_13318.2,UNCHANGED,
            FOXG_13319.2,FOXG_13319.2,UNCHANGED,
            FOXG_13320.2,FOXG_13320.2,UNCHANGED,
            FOXG_13321.2,FOXG_13321.2,UNCHANGED,
            FOXG_13322.2,FOXG_13322.2,UNCHANGED,
            FOXG_13323.2,FOXG_13323.2,UNCHANGED,
            FOXG_13324.2,FOXG_13324.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_13325.2,FOXG_13325.2,UNCHANGED,
            FOXG_13326.2,FOXG_13326.2,UNCHANGED,
            FOXG_13327.2,FOXG_13327.2,UNCHANGED,
            FOXG_13328.2,FOXG_13328.2,CHANGE,EVIDENCE_CHANGED
            FOXG_13329.2,FOXG_13329.2,UNCHANGED,
            FOXG_13330.2,FOXG_13330.2,UNCHANGED,
            FOXG_13331.2,FOXG_13331.2,UNCHANGED,
            FOXG_13332.2,FOXG_13332.2,UNCHANGED,
            FOXG_13333.2,FOXG_13333.2,UNCHANGED,
            FOXG_13334.2,FOXG_13334.2,UNCHANGED,
            FOXG_13335.2,FOXG_13335.2,UNCHANGED,
            FOXG_13336.2,FOXG_13336.2,UNCHANGED,
            FOXG_13337.2,FOXG_13337.2,UNCHANGED,
            FOXG_13338.2,FOXG_13338.2,UNCHANGED,
            FOXG_13339.2,FOXG_13339.2,UNCHANGED,
            FOXG_13340.2,FOXG_13340.2,UNCHANGED,
            FOXG_13341.2,FOXG_13341.2,UNCHANGED,
            FOXG_13342.2,FOXG_13342.2,UNCHANGED,
            FOXG_13343.2,FOXG_13343.2,UNCHANGED,
            FOXG_13344.2,,DELETE,
            FOXG_13345.2,FOXG_13345.2,UNCHANGED,
            FOXG_13346.2,FOXG_13346.2,UNCHANGED,
            FOXG_13347.2,FOXG_13347.2,UNCHANGED,
            FOXG_13348.2,FOXG_13348.2,UNCHANGED,
            FOXG_13349.2,FOXG_13349.2,UNCHANGED,
            FOXG_13350.2,FOXG_13350.2,CHANGE,EXTENDED_NEW_STOP
            FOXG_13351.2,FOXG_13351.2,UNCHANGED,
            FOXG_13352.2,FOXG_13352.2,UNCHANGED,
            FOXG_13353.2,FOXG_13353.2,UNCHANGED,
            FOXG_13354.2,FOXG_13354.2,UNCHANGED,
            FOXG_13355.2,FOXG_13355.2,UNCHANGED,
            FOXG_13356.2,FOXG_13356.2,UNCHANGED,
            FOXG_13357.2,FOXG_13357.2,UNCHANGED,
            FOXG_13358.2,FOXG_13358.2,UNCHANGED,
            FOXG_13359.2,FOXG_13359.2,UNCHANGED,
            FOXG_13360.2,FOXG_13360.2,UNCHANGED,
            FOXG_13361.2,FOXG_13361.2,CHANGE,EXTENDED_NEW_STOP
            FOXG_13362.2,FOXG_13362.2,UNCHANGED,
            FOXG_13363.2,FOXG_13363.2,UNCHANGED,
            FOXG_13364.2,FOXG_13364.2,UNCHANGED,
            FOXG_13365.2,FOXG_13365.2,CHANGE,UTR_CHANGED
            FOXG_13366.2,FOXG_13366.2,UNCHANGED,
            FOXG_13367.2,FOXG_13367.2,UNCHANGED,
            FOXG_13368.2,FOXG_13368.2,UNCHANGED,
            FOXG_13369.2,FOXG_13369.2,UNCHANGED,
            FOXG_13370.2,FOXG_13370.2,UNCHANGED,
            FOXG_13371.2,FOXG_13371.2,UNCHANGED,
            FOXG_13372.2,FOXG_13372.2,UNCHANGED,
            FOXG_13373.2,FOXG_13373.2,UNCHANGED,
            FOXG_13374.2,FOXG_13374.2,UNCHANGED,
            FOXG_13375.2,FOXG_13375.2,UNCHANGED,
            FOXG_13376.2,FOXG_13376.2,UNCHANGED,
            FOXG_13377.2,FOXG_13377.2,UNCHANGED,
            FOXG_13378.2,FOXG_13378.2,UNCHANGED,
            FOXG_13379.2,FOXG_13379.2,UNCHANGED,
            FOXG_13380.2,FOXG_13380.2,UNCHANGED,
            FOXG_13381.2,FOXG_13381.2,UNCHANGED,
            FOXG_13382.2,FOXG_13382.2,UNCHANGED,
            FOXG_13383.2,FOXG_13383.2,UNCHANGED,
            FOXG_13384.2,FOXG_13384.2,UNCHANGED,
            FOXG_13385.2,FOXG_13385.2,UNCHANGED,
            FOXG_13386.2,FOXG_13386.2,UNCHANGED,
            FOXG_13387.2,FOXG_13387.2,UNCHANGED,
            FOXG_13388.2,FOXG_13388.2,UNCHANGED,
            FOXG_13389.2,FOXG_13389.2,UNCHANGED,
            FOXG_13390.2,FOXG_13390.2,UNCHANGED,
            FOXG_13391.2,FOXG_13391.2,UNCHANGED,
            FOXG_13392.2,FOXG_13392.2,UNCHANGED,
            FOXG_13393.2,FOXG_13393.2,UNCHANGED,
            FOXG_13394.2,FOXG_13394.2,UNCHANGED,
            FOXG_13395.2,FOXG_13395.2,UNCHANGED,
            FOXG_13396.2,FOXG_13396.2,UNCHANGED,
            FOXG_13397.2,FOXG_13397.2,UNCHANGED,
            FOXG_13398.2,FOXG_13398.2,UNCHANGED,
            FOXG_13399.2,FOXG_13399.2,UNCHANGED,
            FOXG_13400.2,FOXG_13400.2,UNCHANGED,
            FOXG_13401.2,FOXG_13401.2,UNCHANGED,
            FOXG_13402.2,FOXG_13402.2,UNCHANGED,
            FOXG_13403.2,FOXG_13403.2,UNCHANGED,
            FOXG_13404.2,FOXG_13404.2,UNCHANGED,
            FOXG_13405.2,FOXG_13405.2,UNCHANGED,
            FOXG_13406.2,FOXG_13406.2,UNCHANGED,
            FOXG_13407.2,FOXG_13407.2,UNCHANGED,
            FOXG_13408.2,FOXG_13408.2,UNCHANGED,
            FOXG_13409.2,FOXG_13409.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_13410.2,FOXG_13410.2,UNCHANGED,
            FOXG_13411.2,FOXG_13411.2,UNCHANGED,
            FOXG_13412.2,FOXG_13412.2,UNCHANGED,
            FOXG_13413.2,FOXG_13413.2,UNCHANGED,
            FOXG_13414.2,FOXG_13414.2,UNCHANGED,
            FOXG_13415.2,FOXG_13415.2,UNCHANGED,
            FOXG_13416.2,FOXG_13416.2,UNCHANGED,
            FOXG_13417.2,FOXG_13417.2,UNCHANGED,
            FOXG_13418.2,FOXG_13418.2,UNCHANGED,
            FOXG_13419.2,FOXG_13419.2,UNCHANGED,
            FOXG_13420.2,FOXG_13420.2,UNCHANGED,
            FOXG_13421.2,FOXG_13421.2,UNCHANGED,
            FOXG_13422.2,FOXG_13422.2,UNCHANGED,
            FOXG_13423.2,FOXG_13423.2,UNCHANGED,
            FOXG_13424.2,FOXG_13424.2,UNCHANGED,
            FOXG_13425.2,FOXG_13425.2,UNCHANGED,
            FOXG_13426.2,FOXG_13426.2,UNCHANGED,
            FOXG_13427.2,FOXG_13427.2,UNCHANGED,
            FOXG_13428.2,FOXG_13428.2,UNCHANGED,
            FOXG_13429.2,FOXG_13429.2,UNCHANGED,
            FOXG_13430.2,FOXG_13430.2,UNCHANGED,
            FOXG_13431.2,FOXG_13431.2,UNCHANGED,
            FOXG_13432.2,FOXG_13432.2,UNCHANGED,
            FOXG_13433.2,FOXG_13433.2,UNCHANGED,
            FOXG_13434.2,FOXG_13434.2,UNCHANGED,
            FOXG_13435.2,FOXG_13435.2,UNCHANGED,
            FOXG_13436.2,FOXG_13436.2,UNCHANGED,
            FOXG_13437.2,FOXG_13437.2,UNCHANGED,
            FOXG_13438.2,FOXG_13438.2,UNCHANGED,
            FOXG_13439.2,FOXG_13439.2,UNCHANGED,
            FOXG_13440.2,FOXG_13440.2,UNCHANGED,
            FOXG_13441.2,FOXG_13441.2,UNCHANGED,
            FOXG_13442.2,FOXG_13442.2,UNCHANGED,
            FOXG_13443.2,FOXG_13443.2,UNCHANGED,
            FOXG_13444.2,FOXG_13444.2,UNCHANGED,
            FOXG_13445.2,FOXG_13445.2,UNCHANGED,
            FOXG_13446.2,FOXG_13446.2,UNCHANGED,
            FOXG_13447.2,FOXG_13447.2,UNCHANGED,
            FOXG_13448.2,FOXG_13448.2,UNCHANGED,
            FOXG_13449.2,FOXG_13449.2,UNCHANGED,
            FOXG_13450.2,FOXG_13450.2,UNCHANGED,
            FOXG_13451.2,FOXG_13451.2,UNCHANGED,
            FOXG_13452.2,FOXG_13452.2,UNCHANGED,
            FOXG_13453.2,FOXG_13453.2,UNCHANGED,
            FOXG_13454.2,FOXG_13454.2,UNCHANGED,
            FOXG_13455.2,FOXG_13455.2,UNCHANGED,
            FOXG_13456.2,FOXG_13456.2,UNCHANGED,
            FOXG_13457.2,FOXG_13457.2,UNCHANGED,
            FOXG_13458.2,FOXG_13458.2,UNCHANGED,
            FOXG_13459.2,FOXG_13459.2,UNCHANGED,
            FOXG_13460.2,FOXG_13460.2,UNCHANGED,
            FOXG_13461.2,FOXG_13461.2,UNCHANGED,
            FOXG_13462.2,FOXG_13462.2,UNCHANGED,
            FOXG_13463.2,FOXG_13463.2,UNCHANGED,
            FOXG_13464.2,FOXG_13464.2,UNCHANGED,
            FOXG_13465.2,FOXG_13465.2,UNCHANGED,
            FOXG_13466.2,FOXG_13466.2,UNCHANGED,
            FOXG_13467.2,FOXG_13467.2,UNCHANGED,
            FOXG_13468.2,FOXG_13468.2,UNCHANGED,
            FOXG_13469.2,FOXG_13469.2,UNCHANGED,
            FOXG_13470.2,FOXG_13470.2,UNCHANGED,
            FOXG_13471.2,FOXG_13471.2,UNCHANGED,
            FOXG_13472.2,FOXG_13472.2,UNCHANGED,
            FOXG_13473.2,FOXG_13473.2,UNCHANGED,
            FOXG_13474.2,FOXG_13474.2,UNCHANGED,
            FOXG_13475.2,FOXG_13475.2,UNCHANGED,
            FOXG_13476.2,FOXG_13476.2,UNCHANGED,
            FOXG_13477.2,FOXG_13477.2,UNCHANGED,
            FOXG_13478.2,FOXG_13478.2,UNCHANGED,
            FOXG_13479.2,FOXG_13479.2,UNCHANGED,
            FOXG_13480.2,FOXG_13480.2,UNCHANGED,
            FOXG_13481.2,FOXG_13481.2,UNCHANGED,
            FOXG_13482.2,FOXG_13482.2,UNCHANGED,
            FOXG_13483.2,FOXG_13483.2,UNCHANGED,
            FOXG_13484.2,FOXG_13484.2,UNCHANGED,
            FOXG_13485.2,FOXG_13485.2,UNCHANGED,
            FOXG_13486.2,FOXG_13486.2,UNCHANGED,
            FOXG_13487.2,FOXG_13487.2,UNCHANGED,
            FOXG_13488.2,FOXG_13488.2,UNCHANGED,
            FOXG_13489.2,FOXG_13489.2,UNCHANGED,
            FOXG_13490.2,FOXG_13490.2,UNCHANGED,
            FOXG_13491.2,FOXG_13491.2,UNCHANGED,
            FOXG_13492.2,FOXG_13492.2,UNCHANGED,
            FOXG_13493.2,FOXG_13493.2,UNCHANGED,
            FOXG_13494.2,FOXG_13494.2,UNCHANGED,
            FOXG_13495.2,FOXG_13495.2,UNCHANGED,
            FOXG_13496.2,FOXG_13496.2,UNCHANGED,
            FOXG_13497.2,FOXG_13497.2,UNCHANGED,
            FOXG_13498.2,FOXG_13498.2,UNCHANGED,
            FOXG_13499.2,FOXG_13499.2,UNCHANGED,
            FOXG_13500.2,FOXG_13500.2,UNCHANGED,
            FOXG_13501.2,FOXG_13501.2,UNCHANGED,
            FOXG_13502.2,FOXG_13502.2,UNCHANGED,
            FOXG_13503.2,FOXG_13503.2,UNCHANGED,
            FOXG_13504.2,FOXG_13504.2,UNCHANGED,
            FOXG_13505.2,FOXG_13505.2,UNCHANGED,
            FOXG_13506.2,FOXG_13506.2,UNCHANGED,
            FOXG_13507.2,FOXG_13507.2,UNCHANGED,
            FOXG_13508.2,FOXG_13508.2,UNCHANGED,
            FOXG_13509.2,FOXG_13509.2,UNCHANGED,
            FOXG_13510.2,FOXG_13510.2,UNCHANGED,
            FOXG_13511.2,FOXG_13511.2,UNCHANGED,
            FOXG_13512.2,FOXG_13512.2,UNCHANGED,
            FOXG_13513.2,FOXG_13513.2,UNCHANGED,
            FOXG_13514.2,FOXG_13514.2,UNCHANGED,
            FOXG_13515.2,FOXG_13515.2,UNCHANGED,
            FOXG_13516.2,FOXG_13516.2,UNCHANGED,
            FOXG_13517.2,FOXG_13517.2,UNCHANGED,
            FOXG_13518.2,FOXG_13518.2,UNCHANGED,
            FOXG_13519.2,FOXG_13519.2,UNCHANGED,
            FOXG_13520.2,FOXG_13520.2,UNCHANGED,
            FOXG_13521.2,FOXG_13521.2,UNCHANGED,
            FOXG_13522.2,FOXG_13522.2,UNCHANGED,
            FOXG_13523.2,FOXG_13523.2,UNCHANGED,
            FOXG_13524.2,FOXG_13524.2,UNCHANGED,
            FOXG_13525.2,FOXG_13525.2,UNCHANGED,
            FOXG_13526.2,FOXG_13526.2,UNCHANGED,
            FOXG_13527.2,FOXG_13527.2,UNCHANGED,
            FOXG_13528.2,FOXG_13528.2,UNCHANGED,
            FOXG_13529.2,FOXG_13529.2,UNCHANGED,
            FOXG_13530.2,FOXG_13530.2,UNCHANGED,
            FOXG_13531.2,FOXG_13531.2,UNCHANGED,
            FOXG_13532.2,FOXG_13532.2,UNCHANGED,
            FOXG_13533.2,FOXG_13533.2,UNCHANGED,
            FOXG_13534.2,FOXG_13534.2,UNCHANGED,
            FOXG_13535.2,FOXG_13535.2,UNCHANGED,
            FOXG_13536.2,FOXG_13536.2,UNCHANGED,
            FOXG_13537.2,FOXG_13537.2,UNCHANGED,
            FOXG_13538.2,FOXG_13538.2,UNCHANGED,
            FOXG_13539.2,FOXG_13539.2,UNCHANGED,
            FOXG_13540.2,FOXG_13540.2,UNCHANGED,
            FOXG_13541.2,FOXG_13541.2,UNCHANGED,
            FOXG_13542.2,FOXG_13542.2,UNCHANGED,
            FOXG_13543.2,FOXG_13543.2,UNCHANGED,
            FOXG_13544.2,FOXG_13544.2,UNCHANGED,
            FOXG_13545.2,FOXG_13545.2,UNCHANGED,
            FOXG_13546.2,FOXG_13546.2,UNCHANGED,
            FOXG_13547.2,FOXG_13547.2,UNCHANGED,
            FOXG_13548.2,FOXG_13548.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_13549.2,FOXG_13549.2,UNCHANGED,
            FOXG_13550.2,FOXG_13550.2,UNCHANGED,
            FOXG_13551.2,FOXG_13551.2,UNCHANGED,
            FOXG_13552.2,FOXG_13552.2,UNCHANGED,
            FOXG_13553.2,FOXG_13553.2,UNCHANGED,
            FOXG_13554.2,FOXG_13554.2,UNCHANGED,
            FOXG_13555.2,FOXG_13555.2,UNCHANGED,
            FOXG_13556.2,FOXG_13556.2,UNCHANGED,
            FOXG_13557.2,FOXG_13557.2,UNCHANGED,
            FOXG_13558.2,FOXG_13558.2,UNCHANGED,
            FOXG_13559.2,FOXG_13559.2,UNCHANGED,
            FOXG_13560.2,FOXG_13560.2,UNCHANGED,
            FOXG_13561.2,FOXG_13561.2,UNCHANGED,
            FOXG_13562.2,FOXG_13562.2,UNCHANGED,
            FOXG_13563.2,FOXG_13563.2,UNCHANGED,
            FOXG_13564.2,FOXG_13564.2,UNCHANGED,
            FOXG_13565.2,FOXG_13565.2,UNCHANGED,
            FOXG_13566.2,FOXG_13566.2,UNCHANGED,
            FOXG_13567.2,FOXG_13567.2,UNCHANGED,
            FOXG_13568.2,FOXG_13568.2,UNCHANGED,
            FOXG_13569.2,FOXG_13569.2,UNCHANGED,
            FOXG_13570.2,FOXG_13570.2,UNCHANGED,
            FOXG_13571.2,FOXG_13571.2,UNCHANGED,
            FOXG_13572.2,FOXG_13572.2,UNCHANGED,
            FOXG_13573.2,FOXG_13573.2,UNCHANGED,
            FOXG_13574.2,FOXG_13574.2,UNCHANGED,
            FOXG_13575.2,FOXG_13575.2,UNCHANGED,
            FOXG_13576.2,FOXG_13576.2,UNCHANGED,
            FOXG_13577.2,FOXG_13577.2,UNCHANGED,
            FOXG_13578.2,FOXG_13578.2,UNCHANGED,
            FOXG_13579.2,FOXG_13579.2,UNCHANGED,
            FOXG_13580.2,,DELETE,
            FOXG_13581.2,FOXG_13581.2,UNCHANGED,
            FOXG_13582.2,FOXG_13582.2,UNCHANGED,
            FOXG_13583.2,FOXG_13583.2,UNCHANGED,
            FOXG_13584.2,FOXG_13584.2,UNCHANGED,
            FOXG_13585.2,FOXG_13585.2,UNCHANGED,
            FOXG_13586.2,FOXG_13586.2,UNCHANGED,
            FOXG_13587.2,FOXG_13587.2,UNCHANGED,
            FOXG_13588.2,FOXG_13588.2,UNCHANGED,
            FOXG_13589.2,FOXG_13589.2,CHANGE,EXTENDED_NEW_STOP
            FOXG_13590.2,FOXG_13590.2,UNCHANGED,
            FOXG_13591.2,FOXG_13591.2,UNCHANGED,
            FOXG_13592.2,FOXG_13592.2,UNCHANGED,
            FOXG_13593.2,FOXG_13593.2,UNCHANGED,
            FOXG_13594.2,FOXG_13594.2,UNCHANGED,
            FOXG_13595.2,FOXG_13595.2,UNCHANGED,
            FOXG_13596.2,FOXG_13596.2,UNCHANGED,
            FOXG_13597.2,FOXG_13597.2,UNCHANGED,
            FOXG_13598.2,FOXG_13598.2,UNCHANGED,
            FOXG_13599.2,FOXG_13599.2,UNCHANGED,
            FOXG_13600.2,FOXG_13600.2,UNCHANGED,
            FOXG_13601.2,FOXG_13601.2,UNCHANGED,
            FOXG_13602.2,,DELETE,
            FOXG_13603.2,FOXG_13603.2,UNCHANGED,
            FOXG_13604.2,FOXG_13604.2,UNCHANGED,
            FOXG_13605.2,FOXG_13605.2,UNCHANGED,
            FOXG_13606.2,FOXG_13606.2,UNCHANGED,
            FOXG_13607.2,FOXG_13607.2,UNCHANGED,
            FOXG_13608.2,FOXG_13608.2,UNCHANGED,
            FOXG_13609.2,FOXG_13609.2,UNCHANGED,
            FOXG_13610.2,FOXG_13610.2,UNCHANGED,
            FOXG_13611.2,FOXG_13611.2,UNCHANGED,
            FOXG_13612.2,FOXG_13612.2,UNCHANGED,
            FOXG_13613.2,FOXG_13613.2,UNCHANGED,
            FOXG_13614.2,FOXG_13614.2,UNCHANGED,
            FOXG_13615.2,FOXG_13615.2,UNCHANGED,
            FOXG_13616.2,FOXG_13616.2,UNCHANGED,
            FOXG_13617.2,FOXG_13617.2,UNCHANGED,
            FOXG_13618.2,FOXG_13618.2,UNCHANGED,
            FOXG_13619.2,,DELETE,
            FOXG_13620.2,FOXG_13620.2,UNCHANGED,
            FOXG_13621.2,FOXG_13621.2,UNCHANGED,
            FOXG_13622.2,FOXG_13622.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_13623.2,FOXG_13623.2,UNCHANGED,
            FOXG_13624.2,FOXG_13624.2,UNCHANGED,
            FOXG_13625.2,FOXG_13625.2,UNCHANGED,
            FOXG_13626.2,FOXG_13626.2,UNCHANGED,
            FOXG_13627.2,,DELETE,
            FOXG_13628.2,FOXG_13628.2,UNCHANGED,
            FOXG_13629.2,FOXG_13629.2,UNCHANGED,
            FOXG_13630.2,,DELETE,
            FOXG_13631.2,FOXG_13631.2,UNCHANGED,
            FOXG_13632.2,FOXG_13632.2,UNCHANGED,
            FOXG_13633.2,FOXG_13633.2,UNCHANGED,
            FOXG_13634.2,FOXG_13634.2,UNCHANGED,
            FOXG_13635.2,FOXG_13635.2,UNCHANGED,
            FOXG_13636.2,FOXG_13636.2,UNCHANGED,
